PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
11,39,107000,113071,11101,06,
28,41,107000,49904X,11104,06,
17,56,90000,19204X,11103,06,
12,38,90000,113051,11104,06,
20,62,39000,172051,07901,06,
55,53,0,1191XX,11103,06,
36,49,135000,1191XX,07901,06,
27,50,250000,1191XX,07901,06,
76,28,74000,1191XX,11104,06,
9,73,200000,172141,11101,06,
13,59,100000,471011,07902,06,
9,59,24100,4990XX,11103,06,
15,59,0,4990XX,11102,06,
13,46,75000,1191XX,11105,06,
11,78,0,1721YY,08301,06,
17,26,95000,172051,08303,06,
16,34,44700,49904X,07901,06,
10,65,140000,1721YY,11101,06,
27,49,225000,1721YY,11104,06,
23,52,627000,1191XX,11102,06,
16,24,35000,49904X,11105,06,
51,37,55000,414010,11103,06,
14,23,20000,172141,11101,06,
13,68,0,414010,07901,06,
19,70,120000,1191XX,11106,06,
11,23,0,1721YY,08303,06,
9,43,50000,1191XX,11102,06,
22,28,70000,1191XX,07901,06,
12,54,109000,1191XX,11106,06,
22,35,0,1191XX,07901,06,
15,31,29000,1191XX,07901,06,
24,46,90000,414010,08303,06,
26,49,120000,414010,08303,06,
20,72,70000,514041,11106,06,
19,19,120,414010,11105,06,
10,94,0,172070,11104,06,
7,34,110000,471011,11105,06,
19,32,2000,514041,07901,06,
51,35,210000,414010,11102,06,
11,51,0,414010,11104,06,
19,43,80000,1721YY,11104,06,
24,45,190000,119041,11106,06,
24,44,39000,1191XX,07901,06,
23,64,0,1191XX,07902,06,
12,32,48000,49904X,11105,06,
23,39,500,1191XX,11101,06,
12,52,0,113071,11104,06,
11,26,79000,1721YY,11104,06,
9,68,105000,1191XX,11103,06,
16,28,79000,172141,11103,06,
16,25,0,4990XX,11101,06,
28,34,125000,1191XX,11104,06,
9,84,0,1721YY,11106,06,
24,38,10000,414010,11102,06,
59,65,0,1721YY,07901,06,
12,63,100000,1191XX,11104,06,
18,29,60000,1721YY,08303,06,
67,57,39600,471011,11105,06,
8,62,175000,1191XX,11106,06,
13,57,204000,1191XX,07901,06,
45,58,0,1191XX,07901,06,
10,67,7000,1191XX,11101,06,
9,52,88000,172141,11101,06,
69,86,44000,414010,07901,06,
19,60,350000,1191XX,11101,06,
1,71,0,1191XX,08302,06,
2,34,60000,1191XX,08302,06,
15,33,25000,1191XX,11101,06,
17,69,0,471011,07902,06,
12,42,0,414010,11106,06,
4,58,1000,1191XX,07902,06,
13,49,70000,1191XX,11101,06,
11,60,0,172141,11102,06,
12,53,55000,1191XX,08303,06,
14,57,90000,1191XX,11106,06,
7,44,0,1191XX,11102,06,
30,19,30000,1191XX,08301,06,
15,57,52000,1191XX,11103,06,
42,66,180000,1191XX,07902,06,
38,33,81000,1191XX,11101,06,
23,37,47000,1721YY,07901,06,
16,26,50000,1191XX,11102,06,
18,66,110000,1191XX,08303,06,
22,29,12000,1721YY,11106,06,
9,70,0,49904X,11103,06,
15,65,90000,119041,11103,06,
18,43,55000,514041,11106,06,
7,49,150000,4990XX,11103,06,
13,41,100000,172051,11102,06,
16,28,50000,1191XX,11104,06,
20,63,75000,49904X,07902,06,
25,50,270000,1191XX,08303,06,
8,40,210000,1721YY,08302,06,
50,42,64000,414010,11106,06,
37,35,85000,1721YY,07901,06,
8,65,0,1191XX,08303,06,
18,40,60000,113051,11103,06,
54,59,0,49904X,11105,06,
47,25,30000,49904X,11105,06,
12,60,20000,414010,11103,06,
34,31,100000,414010,07901,06,
11,59,215000,1191XX,08303,06,
11,82,0,49904X,07902,06,
13,62,54000,1191XX,07902,06,
12,48,310000,1191XX,11106,06,
14,76,2500,1191XX,11102,06,
13,62,109000,1721YY,11101,06,
13,63,140000,1191XX,07901,06,
11,66,40000,1721YY,08303,06,
13,45,40000,1191XX,11102,06,
4,28,75000,537070,07902,06,
12,31,107000,1721YY,11101,06,
8,38,154000,1191XX,07901,06,
11,52,0,1191XX,11101,06,
8,71,0,1721XX,11105,06,
42,45,72000,1721YY,11102,06,
15,67,22000,1191XX,07901,06,
11,78,0,172070,11104,06,
32,20,7000,1940YY,07901,06,
7,55,48000,471011,11105,06,
41,64,118000,1191XX,11105,06,
7,67,50000,414010,11105,06,
10,51,180000,1191XX,11101,06,
17,55,80000,414010,11101,06,
26,27,32200,514041,11102,06,
47,45,20000,414010,11103,06,
13,56,150000,19204X,11106,06,
20,70,0,113071,07901,06,
19,56,125000,1191XX,07902,06,
17,51,100000,172141,11102,06,
22,65,0,1191XX,11102,06,
12,50,169000,1191XX,11102,06,
6,64,0,471011,08302,06,
23,37,85000,172070,07902,06,
18,56,35000,1191XX,08301,06,
10,27,0,1191XX,08303,06,
17,65,627000,172070,11102,06,
88,62,50000,1191XX,11101,06,
13,39,190000,119041,11101,06,
23,43,60000,49904X,07902,06,
25,64,627000,1191XX,11105,06,
23,58,50000,1191XX,11105,06,
9,49,45000,414010,11101,06,
10,59,55000,471011,11103,06,
6,37,26600,471011,11103,06,
12,41,107000,113071,11101,06,
15,35,0,4990XX,08303,06,
25,20,13000,1191XX,11106,06,
28,42,100000,1191XX,11104,06,
10,66,0,172051,11106,06,
21,49,75000,471011,08302,06,
8,71,0,514041,11101,06,
9,50,156000,172070,11106,06,
20,48,35000,414010,11103,06,
9,64,16900,471011,11102,06,
27,64,26000,1191XX,11103,06,
20,62,132000,1721YY,11104,06,
20,50,148000,1191XX,11102,06,
12,77,7000,119041,08303,06,
16,29,110000,1721YY,08303,06,
14,56,0,471011,11104,06,
6,71,18000,414010,11101,06,
19,60,100000,1191XX,11104,06,
18,36,105000,1721XX,11104,06,
7,77,205000,1191XX,11102,06,
33,63,63000,1191XX,11106,06,
49,22,20000,414010,08301,06,
21,60,15000,1191XX,11104,06,
14,43,90000,172070,11101,06,
11,81,180000,49904X,07902,06,
18,41,69000,1721YY,11104,06,
12,86,1600,1191XX,08302,06,
14,57,0,1191XX,11102,06,
13,38,45000,1191XX,11105,06,
18,42,80000,414010,11104,06,
9,48,48000,414010,11104,06,
8,47,34600,113071,08303,06,
34,41,37200,414010,11101,06,
25,25,85000,1721YY,11104,06,
26,26,80000,1721YY,11104,06,
16,25,65000,1721YY,11104,06,
18,44,60000,1940YY,08303,06,
12,62,0,119041,11104,06,
12,64,0,119041,11104,06,
19,45,16000,1191XX,11103,06,
20,67,0,1191XX,07901,06,
10,90,0,19204X,08303,06,
10,67,130000,414010,11104,06,
14,57,168000,471011,11104,06,
13,76,0,471011,11106,06,
12,59,125000,172141,11102,06,
23,61,0,1940YY,07902,06,
17,65,60000,1721YY,11103,06,
26,64,0,172051,07902,06,
29,71,0,172051,07902,06,
11,61,0,119041,08301,06,
60,62,94000,472211,08303,06,
37,67,0,1191XX,07902,06,
3,59,167000,1191XX,11105,06,
12,43,220000,1191XX,11101,06,
9,30,30000,4990XX,08301,06,
35,54,95000,1721YY,11106,06,
8,82,240000,1191XX,11102,06,
10,53,85000,1191XX,11103,06,
15,73,0,1191XX,08302,06,
15,62,627000,1191XX,11102,06,
16,32,0,519020,11103,06,
11,35,97000,1191XX,11106,06,
20,37,74000,1191XX,08301,06,
24,42,140000,471011,07902,06,
45,53,0,1191XX,11106,06,
12,56,75000,414010,11101,06,
11,51,23000,414010,11104,06,
12,56,110000,414010,11104,06,
25,57,120000,1721YY,08303,06,
19,26,30000,519010,07902,06,
25,26,65000,4750YY,07902,06,
7,62,110000,471011,11102,06,
19,65,0,1191XX,08302,06,
10,31,0,1191XX,08302,06,
11,41,104000,119041,11104,06,
40,55,50000,172070,08301,06,
7,48,493000,1191XX,11101,06,
41,42,20000,1191XX,11102,06,
23,44,103000,172051,11101,06,
19,75,0,414010,11106,06,
10,39,72000,113071,08303,06,
20,28,90000,414010,11102,06,
30,29,2000,1191XX,11101,06,
9,53,500,4990XX,08303,06,
10,73,0,172070,11106,06,
39,62,126000,472231,11106,06,
12,58,50000,1191XX,07901,06,
21,67,150000,119041,11102,06,
13,57,16400,1191XX,11101,06,
14,62,0,1191XX,11102,06,
8,57,493000,1191XX,11106,06,
20,53,38000,414010,11103,06,
11,36,130000,119041,08303,06,
22,28,200000,1191XX,08303,06,
18,30,150000,1191XX,08303,06,
20,26,0,1191XX,08303,06,
12,54,78000,1191XX,07901,06,
36,42,78000,1191XX,11102,06,
13,48,130000,1191XX,11102,06,
16,43,62000,1191XX,11101,06,
23,73,0,1191XX,11102,06,
36,68,13900,172051,08303,06,
10,56,6000,1191XX,08302,06,
13,43,493000,1191XX,11106,06,
12,40,493000,1191XX,11106,06,
9,49,60000,4990XX,07902,06,
8,52,48000,49904X,11101,06,
16,43,6000,1191XX,11101,06,
12,54,84000,4990XX,11101,06,
7,40,117000,1191XX,11103,06,
7,40,0,113051,11103,06,
10,47,104000,1721YY,08303,06,
32,63,0,1721YY,11103,06,
14,25,0,471011,07901,06,
42,49,121000,1191XX,11102,06,
31,45,65000,1191XX,08303,06,
24,51,57000,1191XX,11102,06,
11,72,0,1191XX,11101,06,
21,49,55000,113051,07902,06,
10,60,0,1191XX,07902,06,
22,32,55000,519010,07901,06,
22,42,90000,1191XX,08302,06,
14,52,97000,113051,11106,06,
12,68,0,119041,11105,06,
27,55,125000,518010,11103,06,
11,51,24000,4990XX,11104,06,
56,62,80000,414010,07902,06,
69,46,110000,1191XX,11106,06,
13,60,120000,1191XX,11106,06,
12,70,0,113051,11101,06,
13,63,0,1191XX,07901,06,
20,26,0,414010,07901,06,
26,53,100000,1191XX,11102,06,
25,34,90000,519010,08302,06,
52,55,12000,414010,08303,06,
12,61,0,1191XX,08303,06,
20,41,106000,1191XX,11102,06,
10,51,130000,414010,11106,06,
14,24,51000,172141,11105,06,
16,46,0,1191XX,11102,06,
44,55,26000,4990XX,07901,06,
24,50,225000,1191XX,11102,06,
6,63,0,471011,11103,06,
15,51,210000,1191XX,11102,06,
3,57,62000,1191XX,07902,06,
13,35,110000,113051,11106,06,
19,40,65000,4990XX,11104,06,
20,51,65000,1191XX,08303,06,
40,21,4000,1721YY,07901,06,
100,38,70000,1191XX,11103,06,
26,21,19000,514041,08301,06,
33,28,27000,1191XX,11101,06,
13,34,98000,1191XX,11101,06,
21,64,30000,1191XX,11106,06,
13,52,60000,172070,11102,06,
13,56,60000,172070,11102,06,
12,54,120000,414010,11101,06,
15,28,90000,1721YY,11102,06,
16,50,135000,471011,08302,06,
13,40,6200,4990XX,11105,06,
7,31,36400,4990XX,08302,06,
20,49,119000,414010,11101,06,
23,42,50000,471011,08303,06,
37,48,52000,1191XX,07902,06,
11,51,40000,514041,11106,06,
11,54,50000,471011,08303,06,
21,71,50000,471011,11101,06,
33,48,60000,471011,11101,06,
30,22,10000,1191XX,07901,06,
73,41,30000,4990XX,11103,06,
36,57,80000,472211,08301,06,
21,59,75000,1191XX,07902,06,
15,31,96000,113071,08302,06,
12,42,185000,1191XX,08303,06,
19,30,110000,518010,08302,06,
12,48,120000,1191XX,11101,06,
11,64,0,1191XX,11101,06,
22,48,144000,172141,11103,06,
9,50,40900,113071,08301,06,
21,23,2100,1940YY,11106,06,
23,80,100000,1191XX,08302,06,
23,67,0,1721YY,07902,06,
18,30,40000,472211,11103,06,
6,32,50000,1191XX,11106,06,
13,58,72000,414010,07902,06,
26,24,20000,514041,08301,06,
12,60,35000,1191XX,08301,06,
21,44,110000,119041,11101,06,
13,69,0,4990XX,07901,06,
22,62,200000,172051,07901,06,
8,57,493000,1191XX,11106,06,
13,47,52000,1721YY,11102,06,
6,67,493000,1191XX,11105,06,
6,25,70000,172141,07901,06,
24,37,27000,4990XX,07901,06,
36,55,54000,414010,11104,06,
12,33,105000,1191XX,11102,06,
20,34,26900,514041,11101,06,
14,28,65000,514041,11101,06,
12,70,0,471011,08301,06,
10,80,0,113051,08303,06,
12,58,100000,1191XX,07902,06,
17,58,70000,1191XX,08302,06,
68,35,50000,471011,11105,06,
70,55,160000,1721YY,11102,06,
16,56,8000,471011,08303,06,
22,64,0,471011,07901,06,
12,53,65000,1191XX,08303,06,
12,29,70000,1191XX,07901,06,
11,52,150000,1191XX,11106,06,
16,56,44000,4990XX,11102,06,
9,57,225000,1191XX,11102,06,
16,62,0,471011,11105,06,
26,76,0,1191XX,07902,06,
11,58,116000,1191XX,11106,06,
11,57,164000,1191XX,11106,06,
7,62,0,4990XX,11105,06,
34,51,95000,1191XX,11105,06,
12,69,0,414010,07901,06,
14,43,0,4990XX,11106,06,
12,38,166000,1191XX,11102,06,
14,24,48000,1191XX,11102,06,
10,27,14000,472211,11104,06,
10,68,0,1191XX,11101,06,
26,42,125000,1721YY,08303,06,
30,35,0,1191XX,08303,06,
21,32,238000,113071,11105,06,
21,36,140000,1191XX,07902,06,
17,65,0,1721YY,11102,06,
10,64,150000,172051,11106,06,
12,75,0,1721YY,08303,06,
30,34,40000,471011,08302,06,
14,40,36700,49904X,11104,06,
23,62,26000,414010,07902,06,
13,67,104000,1191XX,11105,06,
16,31,89000,471011,11105,06,
25,60,155000,1191XX,07901,06,
23,27,0,49904X,11105,06,
18,52,110000,1721YY,08301,06,
28,43,35000,414010,08303,06,
29,51,100000,1191XX,11105,06,
9,46,90000,172070,07901,06,
14,47,50000,1191XX,08302,06,
20,64,35000,414010,11102,06,
30,57,44000,514041,11106,06,
23,42,25000,471011,07901,06,
35,51,106000,172070,11106,06,
20,62,35000,414010,08302,06,
21,58,0,414010,08302,06,
10,54,80000,414010,11106,06,
18,36,55000,4990XX,08303,06,
14,63,250000,172051,07902,06,
73,50,50000,514041,11104,06,
55,60,44000,4990XX,11103,06,
42,58,135000,1191XX,11105,06,
43,57,100000,1191XX,11105,06,
23,62,0,471011,07902,06,
26,53,50000,172070,11105,06,
7,31,123000,172070,08303,06,
22,36,45000,514041,07901,06,
29,79,0,113071,07902,06,
13,64,0,113051,08303,06,
17,38,41700,1191XX,08303,06,
18,56,30000,414010,11102,06,
36,66,0,119041,08303,06,
25,62,100000,1191XX,08303,06,
12,36,80000,1191XX,08303,06,
8,70,0,4740XX,11105,06,
15,24,21000,1191XX,11103,06,
25,65,100000,1191XX,11105,06,
8,58,108000,1721YY,11104,06,
23,56,221000,1191XX,11102,06,
19,48,125000,414010,11102,06,
25,34,35000,49904X,11104,06,
12,59,0,4990XX,11101,06,
12,27,128000,414010,11106,06,
3,94,0,172051,08302,06,
7,64,150000,1191XX,11106,06,
24,65,55000,1721YY,08302,06,
10,33,70000,471011,11101,06,
18,43,136000,414010,07901,06,
39,40,64000,1191XX,08302,06,
27,56,493000,119041,11106,06,
11,67,96000,471011,07901,06,
27,59,36000,471011,07901,06,
12,43,130000,1191XX,08303,06,
12,55,80000,1191XX,11101,06,
25,60,0,49904X,11105,06,
20,68,100000,172070,11102,06,
17,70,250000,1721YY,11102,06,
19,47,55000,514041,08301,06,
19,55,70000,471011,07901,06,
12,50,0,4990XX,11101,06,
13,32,89000,172051,08301,06,
9,49,92000,1721YY,07901,06,
21,38,130000,518010,07902,06,
14,69,5000,4750XX,07902,06,
16,63,0,471011,08303,06,
9,50,80000,1191XX,07901,06,
36,25,25000,414010,11106,06,
30,19,0,113071,07901,06,
11,68,0,514041,11103,06,
24,66,0,1191XX,08302,06,
17,20,6000,113071,08301,06,
14,59,30000,414010,08301,06,
11,29,110000,1191XX,11102,06,
36,23,24100,1191XX,07901,06,
27,36,120000,1721YY,11106,06,
27,55,220000,1191XX,08302,06,
14,56,97000,1721YY,08303,06,
9,66,0,172070,08302,06,
21,55,125000,1191XX,11105,06,
90,27,0,172051,07901,06,
8,28,50000,113051,11106,06,
8,36,70000,172070,11101,06,
10,31,25000,519020,07901,06,
12,55,493000,1191XX,11102,06,
6,30,67000,4990XX,11106,06,
20,41,100000,414010,07901,06,
18,27,25000,514041,11103,06,
6,61,0,49904X,08302,06,
14,55,150000,1721YY,11106,06,
17,53,92000,1191XX,11106,06,
14,58,170000,172070,08303,06,
11,27,12200,1191XX,08301,06,
13,43,100000,1191XX,11103,06,
16,31,30000,1191XX,11101,06,
13,19,3000,414010,08303,06,
13,57,50000,471011,08303,06,
7,59,0,1191XX,11105,06,
16,60,150000,172070,08303,06,
23,48,94000,1721YY,11103,06,
28,19,7000,519020,11105,06,
20,28,19000,1940YY,11105,06,
14,63,0,471011,07902,06,
29,45,493000,414010,11102,06,
22,49,127000,1721YY,11104,06,
15,39,148000,1721YY,08303,06,
9,51,65000,471011,11103,06,
6,73,20000,172051,07902,06,
11,22,262000,4990XX,08302,06,
15,69,0,519010,07902,06,
33,48,0,1191XX,08301,06,
21,67,212000,119041,07901,06,
20,25,91000,172051,11104,06,
10,34,76000,1721YY,08301,06,
15,41,210000,119041,08303,06,
11,60,136000,514041,11101,06,
11,28,65000,4750YY,07902,06,
9,55,56000,1191XX,07902,06,
94,35,52000,1191XX,11104,06,
49,64,50000,1191XX,11102,06,
8,25,60000,1721YY,11106,06,
12,36,136000,1191XX,11101,06,
13,43,110000,172141,11106,06,
30,59,0,1721YY,11106,06,
56,58,85000,1191XX,08302,06,
11,52,68000,1191XX,11106,06,
24,49,68000,49904X,11101,06,
8,61,0,4990XX,08302,06,
18,37,35000,1191XX,08303,06,
13,54,99000,1721YY,08302,06,
11,41,50000,414010,11104,06,
9,50,493000,1191XX,11106,06,
11,40,56000,1191XX,11103,06,
12,53,50000,471011,08303,06,
43,49,48000,1191XX,08301,06,
11,59,97000,1721YY,08302,06,
9,54,0,1191XX,08302,06,
5,58,0,1721YY,08302,06,
11,79,10400,1191XX,11104,06,
24,31,0,1191XX,11102,06,
25,76,0,4990XX,07902,06,
21,74,219000,471011,11106,06,
28,35,0,471011,11106,06,
34,40,100000,49904X,11105,06,
24,53,60000,1191XX,11102,06,
14,26,62000,1191XX,11106,06,
11,44,185000,1191XX,11101,06,
17,42,55000,4990XX,08303,06,
5,22,30000,4740XX,11106,06,
21,58,190000,119041,11102,06,
12,44,130000,1191XX,11106,06,
9,34,85000,172070,11101,06,
19,40,45000,519010,11103,06,
9,31,30000,1191XX,11101,06,
13,38,100000,1191XX,08303,06,
10,72,0,172141,07901,06,
23,34,55000,1191XX,11103,06,
14,34,33000,514041,11105,06,
22,23,30000,113071,11103,06,
12,54,0,1191XX,11101,06,
13,49,50000,475040,11104,06,
13,35,70000,172141,11101,06,
12,61,230000,1191XX,11102,06,
10,59,0,4990XX,11106,06,
35,51,41000,414010,07902,06,
13,39,130000,119041,08301,06,
15,58,130000,172051,11102,06,
11,48,110000,172141,11102,06,
15,60,200000,1191XX,08303,06,
16,23,20000,19204X,11104,06,
13,43,9000,472231,08301,06,
12,22,0,519010,08301,06,
23,33,32000,471011,11106,06,
44,52,0,4990XX,11101,06,
14,31,90000,518010,07902,06,
11,67,0,119041,11101,06,
11,68,0,1191XX,11104,06,
7,45,169000,471011,11105,06,
17,65,493000,1191XX,11105,06,
18,68,39000,471011,08303,06,
27,53,104000,514041,07901,06,
13,58,98000,1191XX,11101,06,
16,54,10000,414010,11101,06,
12,65,0,1721YY,08303,06,
22,21,15000,1940YY,08303,06,
36,38,3500,1191XX,11104,06,
21,49,100000,1191XX,11102,06,
16,64,493000,1191XX,11106,06,
13,49,170000,1721YY,08303,06,
23,40,135000,1721YY,11106,06,
13,68,0,172070,11104,06,
13,18,600,1940YY,08303,06,
11,42,160000,119041,08303,06,
10,48,75000,113051,08303,06,
14,74,0,1191XX,11102,06,
17,28,25000,472211,11103,06,
11,62,120000,1191XX,11104,06,
18,41,100000,414010,11102,06,
11,63,85000,1191XX,11101,06,
18,34,0,1191XX,07902,06,
40,53,150000,172141,11101,06,
30,57,160000,1191XX,07901,06,
10,63,123000,1191XX,08302,06,
17,27,22900,414010,11106,06,
20,56,9800,414010,11104,06,
20,59,72000,471011,11104,06,
26,53,0,172070,11102,06,
13,76,30000,1191XX,07901,06,
21,63,180000,471011,11105,06,
14,53,103000,1721YY,11106,06,
16,72,89000,1721YY,11102,06,
11,53,50000,471011,11101,06,
36,70,14800,471011,08301,06,
98,28,45000,519010,08302,06,
36,35,130000,1191XX,08303,06,
26,45,126000,113051,11106,06,
14,24,0,1191XX,11104,06,
13,47,130000,414010,11102,06,
16,62,0,4990XX,11105,06,
9,54,493000,1721YY,11105,06,
3,55,76000,471011,07902,06,
45,54,62000,1191XX,07901,06,
12,68,0,172070,11104,06,
23,49,140000,1191XX,08303,06,
30,37,164000,471011,11102,06,
14,55,0,4990XX,07901,06,
10,30,0,514041,11105,06,
17,46,115000,1191XX,11101,06,
20,29,55000,113071,11105,06,
18,59,83000,1721YY,08301,06,
33,47,80000,1191XX,07901,06,
10,60,72000,471011,11103,06,
23,39,130000,1191XX,07901,06,
17,26,12200,1191XX,07901,06,
32,60,100000,119041,08302,06,
19,39,44000,1191XX,08303,06,
11,49,100000,19204X,07901,06,
2,72,0,1191XX,11105,06,
2,75,0,1191XX,11105,06,
10,26,9000,1721YY,11106,06,
28,54,10000,1191XX,11102,06,
22,44,130000,1191XX,11102,06,
14,38,54000,514041,11102,06,
41,55,493000,414010,11106,06,
13,32,28800,514041,08301,06,
24,35,40000,414010,11101,06,
13,59,131000,471011,07901,06,
20,76,40000,1191XX,11106,06,
11,64,0,113051,11103,06,
9,60,0,1191XX,11102,06,
22,45,80000,1191XX,07902,06,
15,32,50000,4990XX,08302,06,
11,71,0,1191XX,11104,06,
20,51,90000,1191XX,07902,06,
16,52,160000,471011,07902,06,
19,70,59000,4990XX,11104,06,
5,32,48000,172070,08302,06,
11,61,25000,519010,08301,06,
13,45,493000,1191XX,11104,06,
11,62,4200,414010,11105,06,
14,50,150000,414010,11105,06,
53,24,50000,414010,11106,06,
33,53,100000,1191XX,07901,06,
20,57,80000,113071,08303,06,
23,29,74000,1191XX,08303,06,
14,53,70000,172141,11101,06,
28,51,80000,471011,11106,06,
19,35,24000,1191XX,11101,06,
19,37,80000,19204X,07901,06,
13,23,41000,4990XX,11104,06,
11,43,55000,1191XX,11104,06,
21,72,0,4990XX,11104,06,
18,49,20000,1191XX,11101,06,
6,60,0,4740XX,11101,06,
24,63,0,414010,11106,06,
12,43,60000,172141,11102,06,
8,23,34000,49904X,08301,06,
19,58,39500,414010,11101,06,
20,51,150000,414010,11104,06,
29,27,68000,1721YY,08302,06,
18,65,54000,1191XX,08302,06,
17,53,0,1191XX,11104,06,
22,41,11400,1191XX,07901,06,
18,35,0,1191XX,11104,06,
12,39,110000,172141,11106,06,
18,20,0,519010,07901,06,
12,70,65000,1191XX,11101,06,
10,52,100000,519010,07902,06,
8,34,31000,414010,07902,06,
21,40,55000,119041,07902,06,
12,57,200000,1191XX,11102,06,
15,59,0,1721YY,08303,06,
13,31,42000,1191XX,11106,06,
18,58,160000,1721YY,11102,06,
14,32,7000,471011,11101,06,
28,63,31000,1191XX,11103,06,
26,58,0,1191XX,07901,06,
6,50,165000,1191XX,11102,06,
19,32,140000,1191XX,07901,06,
13,35,15000,414010,11106,06,
24,63,0,1191XX,07901,06,
14,61,125000,1191XX,11106,06,
12,46,150000,1191XX,11102,06,
6,42,60000,172141,11105,06,
73,53,65000,1191XX,08303,06,
13,60,95000,1191XX,07901,06,
13,55,100000,1191XX,11102,06,
50,35,65000,113051,08303,06,
25,54,493000,1191XX,11102,06,
12,64,155000,1191XX,08303,06,
57,63,120000,475040,08301,06,
20,35,85000,1721YY,11104,06,
13,40,108000,1191XX,11101,06,
37,39,40000,113071,07901,06,
11,61,55000,1191XX,07901,06,
7,43,90000,471011,11102,06,
14,48,92000,414010,08303,06,
7,32,48000,1191XX,07902,06,
7,33,55000,519010,07902,06,
12,62,200000,1191XX,08303,06,
26,57,130000,1721YY,11101,06,
22,52,92000,1191XX,11104,06,
51,65,40000,1191XX,08303,06,
33,65,0,1191XX,08303,06,
18,52,120000,1721YY,07901,06,
7,38,92000,172051,08302,06,
7,43,120000,1191XX,11102,06,
22,41,50000,1191XX,07902,06,
12,56,50000,1191XX,08303,06,
10,51,6000,471011,11101,06,
23,49,160000,1191XX,11102,06,
14,47,39300,4750XX,11103,06,
6,32,17000,1721YY,08303,06,
23,27,40000,1191XX,11104,06,
21,24,32000,414010,11104,06,
16,29,38000,414010,08303,06,
3,64,0,113051,08302,06,
17,25,15000,1191XX,11102,06,
47,29,60000,1191XX,11102,06,
24,53,104000,514041,07901,06,
39,74,0,1721YY,11105,06,
6,30,6000,519010,11106,06,
45,54,75000,471011,11105,06,
46,32,40000,1191XX,11103,06,
12,42,80000,1191XX,08303,06,
28,43,0,537070,11104,06,
56,56,90000,1191XX,08301,06,
12,65,95000,414010,07901,06,
30,35,70000,1721YY,11106,06,
22,61,40000,514041,11105,06,
19,66,0,414010,07901,06,
31,26,55000,4990XX,11101,06,
34,31,102000,1191XX,07901,06,
9,24,66000,172051,11104,06,
47,21,21000,1191XX,11103,06,
18,44,71000,1191XX,07901,06,
12,54,50000,414010,08301,06,
38,37,40000,172141,11106,06,
6,30,99000,1191XX,11102,06,
123,52,0,1191XX,08303,06,
17,71,104000,1191XX,11102,06,
13,57,493000,1191XX,11102,06,
11,55,97000,1191XX,08301,06,
21,41,118000,119041,11106,06,
19,51,10000,514041,11104,06,
13,44,65000,471011,11106,06,
17,31,75000,414010,11102,06,
44,22,4000,1940YY,11102,06,
40,49,100000,414010,11101,06,
19,47,95000,471011,11101,06,
17,61,60000,4990XX,07902,06,
8,44,172000,1191XX,11101,06,
18,54,100000,471011,07901,06,
13,82,0,1191XX,08301,06,
13,31,36000,1940YY,11105,06,
16,47,67000,1191XX,08302,06,
10,32,3000,1721YY,11104,06,
22,25,70000,172141,11102,06,
7,25,20000,172141,08302,06,
22,30,37000,1940YY,11106,06,
18,29,50000,414010,08303,06,
29,59,75000,1191XX,11102,06,
12,36,52000,414010,11105,06,
17,28,12000,1721YY,07901,06,
12,46,0,471011,07901,06,
1,61,30000,1191XX,11105,06,
2,63,70000,1191XX,11105,06,
23,49,0,1191XX,11102,06,
6,64,0,414010,11101,06,
13,69,98000,1191XX,11102,06,
4,62,0,471011,08302,06,
8,55,95000,1191XX,11105,06,
23,48,0,471011,07902,06,
13,54,102000,19204X,07901,06,
23,65,150000,119041,11102,06,
30,26,67000,414010,11104,06,
22,51,135000,113051,11101,06,
24,66,120000,172070,11102,06,
10,67,0,414010,11101,06,
5,23,35000,4740XX,11103,06,
5,19,20800,4740XX,11103,06,
12,19,20800,4740XX,11106,06,
2,44,46500,113071,11105,06,
5,24,20000,4740XX,11103,06,
2,44,46500,113071,11101,06,
22,24,20000,4740XX,11103,06,
8,38,1500,172141,07902,06,
18,19,0,519010,07901,06,
9,63,0,414010,07902,06,
1,33,0,514041,07902,06,
13,44,31200,414010,11104,06,
3,48,1200,414010,11103,06,
13,21,4000,172070,08303,06,
17,44,31200,414010,11106,06,
7,23,24600,472231,11103,06,
4,48,1200,414010,11102,06,
11,19,0,519010,07901,06,
4,43,0,414010,07902,06,
7,28,60,518090,07902,06,
13,22,26000,4990XX,11106,06,
38,26,35000,4740XX,07902,06,
14,18,6500,1191XX,08303,06,
11,23,2500,4990XX,08303,06,
12,18,1100,414010,07901,06,
4,26,0,537070,07902,06,
8,22,26000,4990XX,11103,06,
18,18,1100,414010,07901,06,
4,61,0,172070,11102,06,
10,21,3000,4990XX,08303,06,
25,23,1100,172070,08303,06,
16,23,1100,172070,08303,06,
11,49,140000,1191XX,08301,06,
13,54,65000,172070,11104,06,
43,52,225000,172051,11102,06,
36,42,80000,471011,07901,06,
12,27,70000,1191XX,11101,06,
52,22,22000,1940YY,07901,06,
30,56,40000,1191XX,07901,06,
19,21,1500,1940YY,08303,06,
16,58,0,1191XX,08303,06,
23,46,103000,1721YY,11102,06,
21,29,0,472231,07901,06,
8,51,300000,1191XX,08303,06,
10,56,35000,471011,11105,06,
11,35,38000,1191XX,08301,06,
14,55,103000,1191XX,11105,06,
12,50,87000,49904X,11105,06,
19,49,61000,1191XX,07901,06,
